,car.twist.twist.linear.x,car.twist.twist.linear.y,ball.RelativePosition.position.x,ball.RelativePosition.position.y,ball.RelativePosition.position.z,ball.angular_velocity.x,ball.angular_velocity.y,ball.angular_velocity.z,ball.linear_acceleration.x,ball.linear_acceleration.y,ball.linear_acceleration.z,ball.RelativeVel.x,ball.RelativeVel.y,ball.RelativeVel.z,ball.EnergySum,controlSignal.cmd.linear.x,controlSignal.cmd.linear.y,controlSignal.cmd.twist.x,controlSignal.cmd.twist.y
1361,-2.6003801103599997,1.82310322001e-05,-0.0038681063754,-0.008829477161229999,0.030397578315900002,-19.7620184382,-8.59240397474,-14.106554239300001,15.9053511552,-11.7165322181,-13.118999195899999,-0.34474280011000014,0.08073939768189992,-0.0506714199902,0.36186328818059144,-2.6,0.0,0.0,0.0
1362,-2.5993425824700003,-0.000130412142522,-0.0187133136954,-0.006616008199939999,0.0296454609364,-1.22195141254,-12.4150380588,-22.789917983000002,0.849930908782,-0.34088472182199997,0.0802862493402,-0.3660171858899992,0.09157675897982201,-0.032764857917,0.36223972670992194,-2.6,0.0,0.0,0.0
1363,-2.59930027129,-0.00012536921862200002,-0.0194699318414,-0.0060940709950699995,0.029614922171900003,5.70443799405,-13.611391716099998,-21.2986018729,-6.1054038136,3.36276785101,-3.4787611117900004,-0.37003386639,0.097425215058922,-0.0198835332096,0.3636322821334735,-2.6,0.0,0.0,0.0
1364,-2.5999103054900004,7.71316812667e-05,-0.033523992713700004,-0.00416540941175,0.0298990797425,18.118274155,-15.695384584200001,-8.283562219530001,0.7740143813279999,-0.265630176296,2.5410586886099997,-0.3715627557299994,0.10126324379673331,0.009505693556969999,0.36721272357645346,-2.6,0.0,0.0,0.0
1365,-2.59991074416,7.30056070219e-05,-0.037118958555400004,-0.00347941856503,0.0301202890835,19.3507407877,-15.3267375446,-1.6647279743099999,0.452952060487,1.6500751709900001,-6.68216691725,-0.36930709198000056,0.10328575978297809,0.0166898680617,0.3688459470465943,-2.6,0.0,0.0,0.0
1366,-2.6000890017,4.1782762229e-05,-0.040661037301800006,-0.00281506100915,0.030461827129599998,18.8556963983,-14.7494656708,3.6475812866199995,1.9008489035900002,1.34007536331,-6.25403194947,-0.3478266683000002,0.10775440122077098,0.040335619992400006,0.3656365880717283,-2.6,0.0,0.0,0.0
1367,-2.60039631893,1.31169921989e-05,-0.05686031647530001,-6.68856571211e-05,0.0321778059612,9.48323974346,-11.747979378,16.0770319545,-1.24067560761,0.972442478416,1.3684617796,-0.3404859435299996,0.1074555415718011,0.0386320452681,0.37982740145855987,-2.6,0.0,0.0,0.0
1368,-2.60009211882,4.04466999304e-05,-0.059894236737800005,0.0006112472212239999,0.032705437709300005,4.96089265078,-10.0591157638,17.7602457445,4.9402638668800005,0.6813068574879999,-1.22245241768,-0.3320877692899997,0.10771652298806961,0.0360919182229,0.38210717074996803,-2.6,0.0,0.0,0.0
1369,-2.6003976607,1.22818098833e-05,-0.06821320710130001,0.0025282925163299997,0.0343953320604,-6.2040865238,-6.59986785122,15.1531290068,-12.1916085453,3.27046134277,-4.64685073326,-0.2963229413999997,0.10737772485111668,0.053905073247300005,0.38819576334989325,-2.6,0.0,0.0,0.0
1370,-2.600094301,4.37486391017e-05,-0.07070222938199999,0.0031731884301199995,0.0349432782386,-7.69101125767,-6.04080093811,13.6701121199,2.4993180339400003,1.26867217775,1.5357849587299999,-0.2833787249500004,0.1046978920638983,0.0572848626671,0.38971747966213016,-2.6,0.0,0.0,0.0
1371,-2.60040441637,9.08791391251e-06,-0.0789979996265,0.005613676412470001,0.03710276671419999,-9.95647101178,-4.04389604892,6.58865648985,0.977789755389,1.80253765455,1.57275672279,-0.2386018778700003,0.1057591330730875,0.0602596931183,0.3994806542822466,-2.6,0.0,0.0,0.0
1372,-2.60040465305,1.04485789311e-05,-0.080642997418,0.00617346962762,0.0375581064326,-9.443559533010001,-3.8738385353099996,4.776552012790001,0.535679341695,1.9420562764200002,0.8442579055730001,-0.22596188578999987,0.10498881319806891,0.046568677318000004,0.40019447625631,-2.6,0.0,0.0,0.0
1373,-2.5991062181599998,-0.00010873899360700001,-0.0853357267642,0.00831204814017,0.039044481069699995,-5.6175058490900005,-3.1443025242299996,1.3208754396200002,-0.42764664596999996,2.0940857768,0.09435788824079999,-0.15638819011000038,0.09471803497630699,0.0444583429151,0.40033857268826556,-2.6,0.0,0.0,0.0
